Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PA14_09160	bfrA	bacterioferritin	Pseudomonas aeruginosa UCBPP-PA14	GO:0006826	iron ion transport	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4235	PMID:21574546
PA14_09160	bfrA	bacterioferritin	Pseudomonas aeruginosa UCBPP-PA14	GO:0006880	intracellular sequestering of iron ion	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4235	PMID:21574546
PA14_09180	uvrA	excinuclease ABC subunit A	Pseudomonas aeruginosa UCBPP-PA14	GO:0006289	nucleotide-excision repair	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00205	PMID:24451626
PA14_09180	uvrA	excinuclease ABC subunit A	Pseudomonas aeruginosa UCBPP-PA14	GO:0009380	excinuclease repair complex	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00205	PMID:24451626
PA14_09180	uvrA	excinuclease ABC subunit A	Pseudomonas aeruginosa UCBPP-PA14	GO:0009381	excinuclease ABC activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00205	PMID:24451626
PA14_09180	uvrA	excinuclease ABC subunit A	Pseudomonas aeruginosa UCBPP-PA14	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00211	PMID:24451626
PA14_09180	uvrA	excinuclease ABC subunit A	Pseudomonas aeruginosa UCBPP-PA14	GO:0016887	ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00211	PMID:24451626
PA14_09195	PA14_09195	major facilitator transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07690	PMID:24451626
PA14_09195	PA14_09195	major facilitator transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07690	PMID:24451626
PA14_09200	ssb	single-stranded DNA-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0003697	single-stranded DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd04496	PMID:24451626
PA14_09200	ssb	single-stranded DNA-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0006260	DNA replication	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00984	PMID:24451626
PA14_09210	pchA	salicylate biosynthesis isochorismate synthase	Pseudomonas aeruginosa UCBPP-PA14	GO:0009058	biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00543	PMID:24451626
PA14_09210	pchA	salicylate biosynthesis isochorismate synthase	Pseudomonas aeruginosa UCBPP-PA14	GO:0009697	salicylic acid biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4231	PMID:7500944
PA14_09210	pchA	salicylate biosynthesis isochorismate synthase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008909	isochorismate synthase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4231	PMID:12624097
PA14_09220	pchB	isochorismate-pyruvate lyase	Pseudomonas aeruginosa UCBPP-PA14	GO:0046417	chorismate metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:1.20.59.10	PMID:24451626
PA14_09220	pchB	isochorismate-pyruvate lyase	Pseudomonas aeruginosa UCBPP-PA14	GO:0004106	chorismate mutase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01803	PMID:24451626
PA14_09220	pchB	isochorismate-pyruvate lyase	Pseudomonas aeruginosa UCBPP-PA14	GO:0009697	salicylic acid biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01803	PMID:24451626
PA14_09220	pchB	isochorismate-pyruvate lyase	Pseudomonas aeruginosa UCBPP-PA14	GO:0016835	carbon-oxygen lyase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01803	PMID:24451626
PA14_09230	pchC	pyochelin biosynthetic protein PchC	Pseudomonas aeruginosa UCBPP-PA14	GO:0009058	biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00975	PMID:24451626
PA14_09230	pchC	pyochelin biosynthetic protein PchC	Pseudomonas aeruginosa UCBPP-PA14	GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00975	PMID:24451626
PA14_09230	pchC	pyochelin biosynthetic protein PchC	Pseudomonas aeruginosa UCBPP-PA14	GO:0042864	pyochelin biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4229	PMID:15375116
PA14_09240	pchD	pyochelin biosynthesis protein PchD	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09240	pchD	pyochelin biosynthesis protein PchD	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09260	pchR	transcriptional regulator PchR	Pseudomonas aeruginosa UCBPP-PA14	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PA14_09260	pchR	transcriptional regulator PchR	Pseudomonas aeruginosa UCBPP-PA14	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00342	PMID:24451626
PA14_09260	pchR	transcriptional regulator PchR	Pseudomonas aeruginosa UCBPP-PA14	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00342	PMID:24451626
PA14_09260	pchR	transcriptional regulator PchR	Pseudomonas aeruginosa UCBPP-PA14	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00342	PMID:24451626
PA14_09270	pchE	dihydroaeruginoic acid synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09270	pchE	dihydroaeruginoic acid synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09270	pchE	dihydroaeruginoic acid synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0031177	phosphopantetheine binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00823	PMID:24451626
PA14_09280	pchF	pyochelin synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09280	pchF	pyochelin synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09290	pchG	pyochelin biosynthetic protein PchG	Pseudomonas aeruginosa UCBPP-PA14	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01408	PMID:24451626
PA14_09300	PA14_09300	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00664	PMID:24451626
PA14_09300	PA14_09300	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00664	PMID:24451626
PA14_09300	PA14_09300	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00664	PMID:24451626
PA14_09300	PA14_09300	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00664	PMID:24451626
PA14_09300	PA14_09300	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00664	PMID:24451626
PA14_09300	PA14_09300	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016887	ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00211	PMID:24451626
PA14_09320	PA14_09320	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF90123	PMID:24451626
PA14_09320	PA14_09320	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF90123	PMID:24451626
PA14_09320	PA14_09320	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF90123	PMID:24451626
PA14_09320	PA14_09320	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF90123	PMID:24451626
PA14_09320	PA14_09320	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF90123	PMID:24451626
PA14_09320	PA14_09320	ABC transporter ATP-binding protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016887	ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00211	PMID:24451626
PA14_09340	fptA	Fe(III)-pyochelin outer membrane receptor	Pseudomonas aeruginosa UCBPP-PA14	GO:0004872	receptor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.170.130.10	PMID:24451626
PA14_09340	fptA	Fe(III)-pyochelin outer membrane receptor	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.170.130.10	PMID:24451626
PA14_09340	fptA	Fe(III)-pyochelin outer membrane receptor	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.170.130.10	PMID:24451626
PA14_09340	fptA	Fe(III)-pyochelin outer membrane receptor	Pseudomonas aeruginosa UCBPP-PA14	GO:0005506	iron ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01783	PMID:24451626
PA14_09340	fptA	Fe(III)-pyochelin outer membrane receptor	Pseudomonas aeruginosa UCBPP-PA14	GO:0015891	siderophore transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01783	PMID:24451626
PA14_09380	PA14_09380	transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0008521	acetyl-CoA transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF13000	PMID:24451626
PA14_09380	PA14_09380	transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF13000	PMID:24451626
PA14_09400	phzS	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016491	oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF51905	PMID:24451626
PA14_09400	phzS	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF51905	PMID:24451626
PA14_09400	phzS	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0071949	FAD binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01494	PMID:24451626
PA14_09400	phzS	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0004497	monooxygenase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4217	PMID:17012792
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0004733	pyridoxamine-phosphate oxidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000190	PMID:24451626
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008615	pyridoxine biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000190	PMID:24451626
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0010181	FMN binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF000190	PMID:24451626
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01064	PMID:24451626
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01064	PMID:24451626
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0048037	cofactor binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF50475	PMID:24451626
PA14_09410	phzG1	pyrodoxamine 5'-phosphate oxidase	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA1905	PMID:11591691
PA14_09420	phzF1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02567	PMID:24451626
PA14_09420	phzF1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0009058	biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02567	PMID:24451626
PA14_09420	phzF1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4215	PMID:11591691
PA14_09420	phzF1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA1904	PMID:11591691
PA14_09440	phzE1	phenazine biosynthesis protein PhzE	Pseudomonas aeruginosa UCBPP-PA14	GO:0009058	biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.60.120.10	PMID:24451626
PA14_09450	phzD1	phenazine biosynthesis protein PhzD	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00857	PMID:24451626
PA14_09450	phzD1	phenazine biosynthesis protein PhzD	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00857	PMID:24451626
PA14_09450	phzD1	phenazine biosynthesis protein PhzD	Pseudomonas aeruginosa UCBPP-PA14	GO:0008908	isochorismatase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF001111	PMID:24451626
PA14_09450	phzD1	phenazine biosynthesis protein PhzD	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4213	PMID:11591691
PA14_09450	phzD1	phenazine biosynthesis protein PhzD	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA1902	PMID:11591691
PA14_09460	phzC1	phenazine biosynthesis protein PhzC	Pseudomonas aeruginosa UCBPP-PA14	GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01474	PMID:24451626
PA14_09460	phzC1	phenazine biosynthesis protein PhzC	Pseudomonas aeruginosa UCBPP-PA14	GO:0009073	aromatic amino acid family biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01474	PMID:24451626
PA14_09470	phzB1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0017000	antibiotic biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03284	PMID:24451626
PA14_09470	phzB1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4211	PMID:11591691
PA14_09480	phzA1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0017000	antibiotic biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PD011053	PMID:24451626
PA14_09480	phzA1	phenazine biosynthesis protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0002047	phenazine biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4210	PMID:11591691
PA14_09490	phzM	phenazine-specific methyltransferase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008168	methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51683	PMID:24451626
PA14_09490	phzM	phenazine-specific methyltransferase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008171	O-methyltransferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00891	PMID:24451626
PA14_09490	phzM	phenazine-specific methyltransferase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4209	PMID:17253782
PA14_09490	phzM	phenazine-specific methyltransferase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4209	PMID:17253782
PA14_09500	opmD	outer membrane protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02321	PMID:24451626
PA14_09500	opmD	outer membrane protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02321	PMID:24451626
PA14_09500	opmD	outer membrane protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0008289	lipid binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01845	PMID:24451626
PA14_09500	opmD	outer membrane protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01845	PMID:24451626
PA14_09520	mexI	RND efflux transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00702	PMID:24451626
PA14_09520	mexI	RND efflux transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00702	PMID:24451626
PA14_09520	mexI	RND efflux transporter	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00702	PMID:24451626
PA14_09530	mexH	RND efflux membrane fusion protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01730	PMID:24451626
PA14_09530	mexH	RND efflux membrane fusion protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01730	PMID:24451626
PA14_09530	mexH	RND efflux membrane fusion protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055085	transmembrane transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01730	PMID:24451626
PA14_09550	PA14_09550	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0005515	protein binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:2.130.10.10	PMID:24451626
PA14_09570	PA14_09570	LysR family transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00126	PMID:24451626
PA14_09570	PA14_09570	LysR family transcriptional regulator	Pseudomonas aeruginosa UCBPP-PA14	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00126	PMID:24451626
PA14_09580	PA14_09580	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.20.20.70	PMID:24451626
PA14_09580	PA14_09580	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0018580	nitronate monooxygenase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03060	PMID:24451626
PA14_09580	PA14_09580	hypothetical protein	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03060	PMID:24451626
PA14_09600	ddlA	D-alanine--D-alanine ligase	Pseudomonas aeruginosa UCBPP-PA14	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50975	PMID:24451626
PA14_09600	ddlA	D-alanine--D-alanine ligase	Pseudomonas aeruginosa UCBPP-PA14	GO:0046872	metal ion binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50975	PMID:24451626
PA14_09600	ddlA	D-alanine--D-alanine ligase	Pseudomonas aeruginosa UCBPP-PA14	GO:0005737	cytoplasm	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01205	PMID:24451626
PA14_09600	ddlA	D-alanine--D-alanine ligase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008716	D-alanine-D-alanine ligase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01205	PMID:24451626
PA14_09600	ddlA	D-alanine--D-alanine ligase	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.1490.20	PMID:24451626
PA14_09630	PA14_09630	acyl-CoA dehydrogenase	Pseudomonas aeruginosa UCBPP-PA14	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02770	PMID:24451626
PA14_09630	PA14_09630	acyl-CoA dehydrogenase	Pseudomonas aeruginosa UCBPP-PA14	GO:0055114	oxidation-reduction process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02770	PMID:24451626
PA14_09630	PA14_09630	acyl-CoA dehydrogenase	Pseudomonas aeruginosa UCBPP-PA14	GO:0050660	flavin adenine dinucleotide binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02771	PMID:24451626
PA14_09630	PA14_09630	acyl-CoA dehydrogenase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF56645	PMID:24451626
PA14_09660	PA14_09660	acyl-CoA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09660	PA14_09660	acyl-CoA synthetase	Pseudomonas aeruginosa UCBPP-PA14	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00501	PMID:24451626
PA14_09680	PA14_09680	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0016310	phosphorylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00344	PMID:24451626
PA14_09680	PA14_09680	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00344	PMID:24451626
PA14_09680	PA14_09680	two-component sensor	Pseudomonas aeruginosa UCBPP-PA14	GO:0000155	phosphorelay sensor kinase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00082	PMID:24451626
